Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],GDP (constant 2010 US$) [NY.GDP.MKTP.KD],Imports of goods and services (constant 2010 US$) [NE.IMP.GNFS.KD],Exports of goods and services (current US$) [NE.EXP.GNFS.CD],Average precipitation in depth (mm per year) [AG.LND.PRCP.MM]
2010,YR2010,Madagascar,MDG,21151640,2.792666771,9982711030,3593827392,2183656264,..
2010,YR2010,Malawi,MWI,14539612,2.870717182,6959655571,2426167894,1585900947,..
2010,YR2010,Malaysia,MYS,28208035,1.691027071,2.55017E+11,1.81099E+11,2.21687E+11,..
2010,YR2010,Maldives,MDV,365734,3.431139266,2588176055,..,..,..
2010,YR2010,Mali,MLI,15049353,3.158626749,10689167195,3757042068,2441103303,..
2010,YR2010,Malta,MLT,414508,0.491182811,9035932178,13634313941,13639445162,..
2010,YR2010,Marshall Islands,MHL,56366,0.206009876,162164700,177816700,60740800,..
2010,YR2010,Mauritania,MRT,3494195,2.926799928,5628882266,2683929701,2574614055,..
2010,YR2010,Mauritius,MUS,1250400,0.237886693,10003670690,6224223958,5125648056,..
2010,YR2010,Mexico,MEX,114092963,1.438141533,1.0578E+12,3.28581E+11,3.14142E+11,..
2010,YR2010,"Micronesia, Fed. Sts.",FSM,102911,-0.062170329,296944100,243860300,70347100,..
2010,YR2010,Moldova,MDA,2861487,-0.099863207,6974960345,4192525850,1941104509,..
2010,YR2010,Monaco,MCO,35612,1.08982134,5367625613,..,..,..
2010,YR2010,Mongolia,MNG,2719896,1.709445872,7189481824,4074354773,3355976969,..
2010,YR2010,Montenegro,MNE,619428,0.183239906,4142931813,2599106438,1534724445,..
2010,YR2010,Morocco,MAR,32343389,1.289222897,93216746662,40096825548,30046571306,..
2010,YR2010,Mozambique,MOZ,23531574,2.743721432,11104648673,4685800372,3158601217,..
2010,YR2010,Myanmar,MMR,50600818,0.694989178,49540813342,7475675575,9704377457,..
2010,YR2010,Namibia,NAM,2118874,1.801512464,11268186636,6834854617,5519271694,..
2010,YR2010,Nauru,NRU,10005,0.661855605,47564520.39,22901435.74,24663084.65,..
2010,YR2010,Nepal,NPL,27013212,0.481206223,16002656434,5825346141,1533460341,..
2010,YR2010,Netherlands,NLD,16615394,0.512923101,8.46555E+11,5.2248E+11,5.90926E+11,..
2010,YR2010,New Caledonia,NCL,249750,1.533215429,..,..,..,..
2010,YR2010,New Zealand,NZL,4350700,1.111726056,1.46619E+11,40992659831,44356174905,..
2010,YR2010,Nicaragua,NIC,5824065,1.357700656,8758639096,5246108895,3544323950,..
2010,YR2010,Niger,NER,16464025,3.844154032,7851191899,2807709621,1270669448,..
2010,YR2010,Nigeria,NGA,158503197,2.671442933,3.61457E+11,63833765572,92751978828,..
2010,YR2010,North Macedonia,MKD,2070741,0.082226596,9407168702,5464748071,3743089228,..
2010,YR2010,Northern Mariana Islands,MNP,53971,-0.410488354,799000000,405000000,335000000,..
2010,YR2010,Norway,NOR,4889252,1.24566618,4.28757E+11,1.22152E+11,1.70473E+11,..
2010,YR2010,Oman,OMN,3041434,5.58640038,56913065779,24237485046,38407509371,..
2010,YR2010,Pakistan,PAK,179424641,2.197033999,1.77166E+11,34286260752,23946181768,..
2010,YR2010,Palau,PLW,17955,-1.821242392,185943000,141515502.9,91363739.01,..
2010,YR2010,Panama,PAN,3642687,1.757809351,29440300000,23031700000,20620600000,..
2010,YR2010,Papua New Guinea,PNG,7310507,2.293116811,14250755222,..,..,..
2010,YR2010,Paraguay,PRY,6248020,1.354323861,27215968616,10212594703,11002312080,..
2010,YR2010,Peru,PER,29027674,0.812933092,1.47529E+11,35180701568,41051644190,..
2010,YR2010,Philippines,PHL,93966780,1.666112353,2.08369E+11,69239834376,68500918538,..
2010,YR2010,Poland,POL,38042794,-0.285609122,4.79834E+11,2.01771E+11,1.91354E+11,..
2010,YR2010,Portugal,PRT,10573100,0.045910037,2.37881E+11,89714373722,71529145195,..
2010,YR2010,Puerto Rico,PRI,3721525,-0.506170057,98381300000,40810100000,61657200000,..
2010,YR2010,Qatar,QAT,1856327,11.48290073,1.25122E+11,29717307692,77975824176,..
2010,YR2010,Romania,ROU,20246871,-0.593959184,1.66309E+11,64882249284,53854746845,..
2010,YR2010,Russian Federation,RUS,142849468,0.044895788,1.52492E+12,3.22367E+11,4.45513E+11,..
2010,YR2010,Rwanda,RWA,10039338,2.588850081,6124120673,1625273159,654631747.3,..
2010,YR2010,Samoa,WSM,185949,0.75195021,663161517.9,345937110.9,188534321.1,..
2010,YR2010,San Marino,SMR,31229,1.331311467,1881214371,..,..,..
2010,YR2010,Sao Tome and Principe,STP,180371,2.523663955,196652166.3,..,..,..
2010,YR2010,Saudi Arabia,SAU,27421461,2.927617708,5.28207E+11,1.74203E+11,2.61831E+11,..
2010,YR2010,Senegal,SEN,12678148,2.743232171,16230887978,5209793241,3218800217,..
2010,YR2010,Serbia,SRB,7291436,-0.402005901,41819468692,18599441135,13489125666,..
2010,YR2010,Seychelles,SYC,89770,2.792329069,969936525.3,1048325080,909788635.9,..
2010,YR2010,Sierra Leone,SLE,6415634,2.252551979,2578026297,888970139.5,432978661.2,..
2010,YR2010,Singapore,SGP,5076732,1.771832879,2.39809E+11,4.11721E+11,4.7482E+11,..
2010,YR2010,Sint Maarten (Dutch part),SXM,34056,-0.532990983,..,..,..,..
2010,YR2010,Slovak Republic,SVK,5391428,0.093191273,90310718349,70007206671,69727530608,..
2010,YR2010,Slovenia,SVN,2048583,0.436079485,48161250405,30445932973,30955558260,..
2010,YR2010,Solomon Islands,SLB,527861,2.431469624,846797693.6,552801413.6,336043276.1,..
2010,YR2010,Somalia,SOM,12043883,2.745705976,..,..,..,..
2010,YR2010,South Africa,ZAF,51216964,1.455280038,3.75349E+11,1.02747E+11,1.07407E+11,..
2010,YR2010,South Sudan,SSD,9508364,3.926432203,14602072411,4308920517,8970707666,..
2010,YR2010,Spain,ESP,46576897,0.460408305,1.42072E+12,3.83262E+11,3.68701E+11,..
2010,YR2010,Sri Lanka,LKA,20261737,0.684554667,56725749222,15209062084,11091200156,..
2010,YR2010,St. Kitts and Nevis,KNA,49011,0.844180815,760170370.4,..,..,..
2010,YR2010,St. Lucia,LCA,174085,1.07651499,1486758037,..,..,..
2010,YR2010,St. Martin (French part),MAF,37582,0.546967038,..,..,..,..
2010,YR2010,St. Vincent and the Grenadines,VCT,108255,-0.029555468,681225925.9,389200000,183200000,..
2010,YR2010,Sudan,SDN,34545013,2.228215581,58167563413,10023443505,11484242890,..
2010,YR2010,Suriname,SUR,529126,1.142908684,4368398048,1678079697,2295476069,..
2010,YR2010,Sweden,SWE,9378126,0.852524629,4.95813E+11,1.96191E+11,2.21523E+11,..
2010,YR2010,Switzerland,CHE,7824909,1.041558058,5.83783E+11,3.11078E+11,3.73421E+11,..
2010,YR2010,Syrian Arab Republic,SYR,21362529,0.736023435,..,..,..,..
2010,YR2010,Tajikistan,TJK,7527394,2.184338722,5642178580,3303722311,842886503.8,..
2010,YR2010,Tanzania,TZA,44346525,2.91186387,32014249841,8974526067,6277203238,..
2010,YR2010,Thailand,THA,67195028,0.489609257,3.41105E+11,2.0727E+11,2.26788E+11,..
2010,YR2010,Timor-Leste,TLS,1093523,1.775671712,881826900,1109758400,75531100,..
2010,YR2010,Togo,TGO,6421679,2.696455516,3429461495,1830142344,1297652378,..
2010,YR2010,Tonga,TON,103986,0.092362761,366840012.4,222624812.1,45863963.92,..
2010,YR2010,Trinidad and Tobago,TTO,1328147,0.544870372,22157948396,..,..,..
2010,YR2010,Tunisia,TUN,10635244,1.035407586,44050929160,24074612268,21804038005,..
2010,YR2010,Turkey,TUR,72326988,1.40009289,7.76968E+11,1.98129E+11,1.64672E+11,..
2010,YR2010,Turkmenistan,TKM,5087213,1.570268795,22583157895,11508070175,10366666667,..
2010,YR2010,Turks and Caicos Islands,TCA,32660,2.247981462,686787800,..,..,..
2010,YR2010,Tuvalu,TUV,10530,1.011748632,31823518.62,..,..,..
2010,YR2010,Uganda,UGA,32428167,3.186619069,26558906014,6520259800,3687465012,..
2010,YR2010,Ukraine,UKR,45870741,-0.397263168,1.36013E+11,69484601038,63998815464,..
2010,YR2010,United Arab Emirates,ARE,8549988,7.687054686,2.89787E+11,1.78611E+11,2.38328E+11,..
2010,YR2010,United Kingdom,GBR,62766365,0.783888647,2.47524E+12,7.49292E+11,6.99877E+11,..
2010,YR2010,United States,USA,309321666,0.827846042,1.49921E+13,2.36018E+12,1.84628E+12,..
2010,YR2010,Uruguay,URY,3359275,0.286155214,40284481653,10214550352,10612138803,..
2010,YR2010,Uzbekistan,UZB,28562400,2.822849683,46679875794,9216063086,13030252052,..
2010,YR2010,Vanuatu,VUT,236211,2.557282765,700804286.2,369596040.7,326760627.3,..
2010,YR2010,"Venezuela, RB",VEN,28439940,1.448313355,3.93192E+11,69227358958,1.12179E+11,..
2010,YR2010,Vietnam,VNM,87967651,1.000121995,1.15932E+11,92994667515,83473591219,..
2010,YR2010,Virgin Islands (U.S.),VIR,108358,-0.043365335,4339000000,12365000000,12945000000,..
2010,YR2010,West Bank and Gaza,PSE,3786161,2.597032218,9681500000,5264300000,1367300000,..
2010,YR2010,"Yemen, Rep.",YEM,23154855,2.795788046,30906749533,..,..,..
2010,YR2010,Zambia,ZMB,13605984,2.914662962,20265559484,6256988597,7503512539,..
2010,YR2010,Zimbabwe,ZWE,12697723,1.353892567,12041655200,6440274000,3569254400,..
2010,YR2010,Arab World,ARB,354890042,2.383186853,2.10333E+12,8.00258E+11,1.04086E+12,..
2010,YR2010,Caribbean small states,CSS,6973196,0.689369968,64524470198,..,..,..
2010,YR2010,Central Europe and the Baltics,CEB,104421447,-0.3616663,1.31661E+12,6.98648E+11,6.88329E+11,..
2010,YR2010,Early-demographic dividend,EAR,2907916908,1.52281848,8.57507E+12,2.34552E+12,2.362E+12,..
2010,YR2010,East Asia & Pacific,EAS,2206884624,0.676314196,1.69887E+13,4.96264E+12,5.47578E+12,..
2010,YR2010,East Asia & Pacific (excluding high income),EAP,1965954304,0.713973909,7.87477E+12,2.18762E+12,2.4727E+12,..
2010,YR2010,East Asia & Pacific (IDA & IBRD countries),TEA,1941377349,0.716799251,7.85951E+12,2.18348E+12,2.46968E+12,..
2010,YR2010,Euro area,EMU,336151479,0.235742755,1.26288E+13,4.75492E+12,4.94759E+12,..
2010,YR2010,Europe & Central Asia,ECS,887926820,0.390906129,2.09677E+13,7.59438E+12,7.97982E+12,..
2010,YR2010,Europe & Central Asia (excluding high income),ECA,377835769,0.575253557,2.94494E+12,7.95861E+11,8.86092E+11,..
2010,YR2010,Europe & Central Asia (IDA & IBRD countries),TEC,440420861,0.438291349,3.651E+12,1.08516E+12,1.15294E+12,..
2010,YR2010,European Union,EUU,441532412,0.139393783,1.45441E+13,5.63846E+12,5.86827E+12,..
2010,YR2010,Fragile and conflict affected situations,FCS,647810261,2.480934751,1.43022E+12,3.81252E+11,4.3352E+11,..
2010,YR2010,Heavily indebted poor countries (HIPC),HPC,624219326,2.817216855,4.90276E+11,1.75829E+11,1.29337E+11,..
2010,YR2010,High income,HIC,1179329058,0.64204295,4.55857E+13,1.31703E+13,1.34483E+13,..
2010,YR2010,IBRD only,IBD,4427061901,0.989086169,2.0019E+13,5.27905E+12,5.62162E+12,..
2010,YR2010,IDA & IBRD total,IBT,5792408543,1.304378131,2.14837E+13,5.68496E+12,5.97322E+12,..
2010,YR2010,IDA blend,IDB,456049562,2.483388254,7.00032E+11,1.52412E+11,1.66133E+11,..
2010,YR2010,IDA only,IDX,909297080,2.268797079,7.63983E+11,2.5605E+11,1.85538E+11,..
2010,YR2010,IDA total,IDA,1365346642,2.340374245,1.46912E+12,4.08893E+11,3.51332E+11,..
2010,YR2010,Late-demographic dividend,LTE,2180828823,0.599032799,1.35064E+13,3.80052E+12,4.37423E+12,..
2010,YR2010,Latin America & Caribbean,LCN,589932554,1.114533475,5.35442E+12,1.133E+12,1.1652E+12,..
2010,YR2010,Latin America & Caribbean (excluding high income),LAC,559496778,1.13002747,4.91134E+12,9.52965E+11,9.48355E+11,..
2010,YR2010,Latin America & the Caribbean (IDA & IBRD countries),TLA,573800630,1.147743408,5.15934E+12,1.05222E+12,1.06169E+12,..
2010,YR2010,Least developed countries: UN classification,LDC,836614860,2.360418067,6.82181E+11,2.18867E+11,1.82665E+11,..
2010,YR2010,Low & middle income,LMY,5742542545,1.319281461,2.0544E+13,5.29924E+12,5.59189E+12,..
2010,YR2010,Low income,LIC,531260028,2.705035636,3.92095E+11,..,..,..
2010,YR2010,Lower middle income,LMC,2548154994,1.603926654,3.93112E+12,1.21063E+12,1.09901E+12,..
2010,YR2010,Middle East & North Africa,MEA,385917886,2.126020988,2.76805E+12,9.72915E+11,1.2411E+12,..
2010,YR2010,Middle East & North Africa (excluding high income),MNA,332777824,1.797743136,1.3848E+12,4.26482E+11,4.36457E+11,..
2010,YR2010,Middle East & North Africa (IDA & IBRD countries),TMN,328991663,1.78823189,1.3751E+12,4.21109E+11,4.35051E+11,..
2010,YR2010,Middle income,MIC,5211282517,1.180109378,2.01546E+13,5.17307E+12,5.50439E+12,..
2010,YR2010,North America,NAC,343391679,0.859298281,1.66122E+13,2.86377E+12,2.32136E+12,..
2010,YR2010,Not classified,INX,..,..,..,..,..,..
2010,YR2010,OECD members,OED,1287527865,0.657777499,4.50505E+13,1.18297E+13,1.16665E+13,..
2010,YR2010,Other small states,OSS,26050942,2.490818453,3.22445E+11,1.48563E+11,2.04998E+11,..
2010,YR2010,Pacific island small states,PSS,2214519,1.290070868,6598673080,4222216209,2967885256,..
2010,YR2010,Post-demographic dividend,PST,1074865103,0.466098665,4.25234E+13,1.16799E+13,1.15983E+13,..
2010,YR2010,Pre-demographic dividend,PRE,731868772,2.89786039,1.01811E+12,2.95353E+11,3.25727E+11,..
2010,YR2010,Small states,SST,35238657,2.053481769,3.93568E+11,1.82494E+11,2.38896E+11,..
2010,YR2010,South Asia,SAS,1638792934,1.434921371,2.06078E+12,5.39147E+11,4.31982E+11,..
2010,YR2010,South Asia (IDA & IBRD),TSA,1638792934,1.434921371,2.06078E+12,5.39147E+11,4.31982E+11,..
2010,YR2010,Sub-Saharan Africa,SSF,869025106,2.763524852,1.37653E+12,4.08244E+11,4.23428E+11,..
2010,YR2010,Sub-Saharan Africa (excluding high income),SSA,867684936,2.767248854,1.36555E+12,4.00963E+11,4.17373E+11,..
2010,YR2010,Sub-Saharan Africa (IDA & IBRD countries),TSS,869025106,2.763524852,1.37653E+12,4.08244E+11,4.23428E+11,..
2010,YR2010,Upper middle income,UMC,2663127523,0.777886022,1.62234E+13,3.9627E+12,4.40631E+12,..
2010,YR2010,World,WLD,6921871603,1.203252038,6.61259E+13,1.84713E+13,1.90417E+13,..
2011,YR2011,Afghanistan,AFG,30117413,3.143125903,15924179998,..,..,..
2011,YR2011,Albania,ALB,2905195,-0.269017332,12230507222,6150503143,3769453238,..
2011,YR2011,Algeria,DZA,36661444,1.883313834,1.65829E+11,47899557084,77674908717,..
2011,YR2011,American Samoa,ASM,55759,-0.572257861,577691630,500040485.8,335000000,..
2011,YR2011,Andorra,AND,83747,-0.834745269,3449688453,..,..,..
2011,YR2011,Angola,AGO,24220661,3.634158626,86708995310,39589481387,67822745138,..
2011,YR2011,Antigua and Barbuda,ATG,89253,1.382008785,1126201417,..,938518518.5,..
2011,YR2011,Argentina,ARG,41261490,1.15305928,4.49062E+11,82903720963,97810932629,..
2011,YR2011,Armenia,ARM,2876538,-0.027147008,9695518330,4061746199,2284326830,..
2011,YR2011,Aruba,ABW,102046,0.370125352,2472880828,..,1729050279,..
2011,YR2011,Australia,AUS,22340024,1.389527316,1.17437E+12,2.63374E+11,2.99392E+11,..
2011,YR2011,Austria,AUT,8391643,0.337080842,4.03347E+11,1.98303E+11,2.32584E+11,..
2011,YR2011,Azerbaijan,AZE,9173082,1.303000855,52070545111,14834587510,37214511840,..
2011,YR2011,"Bahamas, The",BHS,359577,1.297394475,10157685793,4743635697,3769900000,..
2011,YR2011,Bahrain,BHR,1278151,2.960981473,26223297872,18514281915,28609308511,..
2011,YR2011,Bangladesh,BGD,149273778,1.144262127,1.22731E+11,32425555330,25627346571,..
2011,YR2011,Barbados,BRB,282987,0.302945811,4499500000,..,2071175100,..
2011,YR2011,Belarus,BLR,9473172,-0.183624023,60300321143,43767154781,48458472362,..
2011,YR2011,Belgium,BEL,11038264,1.301002902,4.89101E+11,3.76674E+11,4.21761E+11,..
2011,YR2011,Belize,BLZ,330237,2.381907641,1403670261,905845589.2,914738900,..
2011,YR2011,Benin,BEN,9460830,2.803717973,9817948328,2580624529,2229520361,..
2011,YR2011,Bermuda,BMU,64564,-0.859898041,6386212655,..,3316640000,..
2011,YR2011,Bhutan,BTN,693298,1.130704583,1671561537,1188262535,750024105.2,..
2011,YR2011,Bolivia,BOL,10212954,1.622458837,20672216266,7891839440,10565709257,..
2011,YR2011,Bosnia and Herzegovina,BIH,3661175,-1.20265119,17341594486,9063852488,5973018694,..
2011,YR2011,Botswana,BWA,2015402,1.413987357,13560037580,7815183674,7668392267,..
2011,YR2011,Brazil,BRA,197514534,0.915962656,2.29666E+12,2.87706E+11,3.03022E+11,..
2011,YR2011,British Virgin Islands,VGB,28319,1.87127874,..,..,..,..
2011,YR2011,Brunei Darussalam,BRN,393688,1.288981384,14220755409,5125045838,12876222275,..
2011,YR2011,Bulgaria,BGR,7348328,-0.641228921,51568094264,29504112672,33916506221,..
2011,YR2011,Burkina Faso,BFA,16081911,3.008981855,10779134810,3470585527,3164494170,..
2011,YR2011,Burundi,BDI,8958406,3.207759114,2114083183,666941130.8,196752242.7,..
2011,YR2011,Cabo Verde,CPV,498856,1.251037486,1730365372,1076188370,662759015.6,..
2011,YR2011,Cambodia,KHM,14541423,1.588817643,12037055708,7785547615,6938312829,..
2011,YR2011,Cameroon,CMR,20906388,2.740435666,27249927182,7943845542,7617662949,..
2011,YR2011,Canada,CAN,34339328,0.978697787,1.66424E+12,5.30094E+11,5.50012E+11,..
2011,YR2011,Cayman Islands,CYM,57878,2.105708532,4205588645,..,..,..
2011,YR2011,Central African Republic,CAF,4418636,0.723831391,2232464842,475740856.2,320054001.2,..
2011,YR2011,Chad,TCD,12360989,3.363545784,10676943370,4541276186,4732260048,..
2011,YR2011,Channel Islands,CHI,160998,0.78820108,..,..,..,..
2011,YR2011,Chile,CHL,17233576,0.997439115,2.31892E+11,78833261174,95255289952,..
2011,YR2011,China,CHN,1344130000,0.479150454,6.66854E+12,..,2.0063E+12,..
2011,YR2011,Colombia,COL,45662747,0.968365031,3.06473E+11,61753115211,64565472466,..
2011,YR2011,Comoros,COM,706569,2.417574078,945204461.6,287611295.4,101862710.8,..
2011,YR2011,"Congo, Dem. Rep.",COD,66755153,3.337677422,23048292323,13869099191,10210736241,..
2011,YR2011,"Congo, Rep.",COG,4394844,2.794481941,13438438197,7077694710,11524199754,..
2011,YR2011,Costa Rica,CRI,4633086,1.209682364,38873811118,14454748424,13886078378,..
2011,YR2011,Cote d'Ivoire,CIV,21028655,2.385511855,23815969586,8486692349,13678275118,..
2011,YR2011,Croatia,HRV,4280622,-0.345264228,59799454152,23219739611,24236617604,..
2011,YR2011,Cuba,CUB,11236670,0.096498608,66130664082,11517107404,17319000000,..
2011,YR2011,Curacao,CUW,150831,1.420897663,..,..,2158100559,..
2011,YR2011,Cyprus,CYP,1124833,1.092417604,25835732467,14718794909,14746191537,..
2011,YR2011,Czech Republic,CZE,10496088,0.206747667,2.1275E+11,1.39415E+11,1.62581E+11,..
2011,YR2011,Denmark,DNK,5570572,0.411737855,3.263E+11,1.50761E+11,1.85143E+11,..
2011,YR2011,Djibouti,DJI,853674,1.591180954,..,..,..,..
2011,YR2011,Dominica,DMA,70916,0.053598884,492721974.7,..,196689407.4,..
2011,YR2011,Dominican Republic,DOM,9813210,1.21066679,55547842688,17968660733,14035641485,..
2011,YR2011,Ecuador,ECU,15243883,1.53872479,75028081292,23363664521,24671849000,..
2011,YR2011,"Egypt, Arab Rep.",EGY,84529250,2.113785288,2.22848E+11,63116037497,48537005164,..
2011,YR2011,El Salvador,SLV,6210568,0.430725951,19151773848,9041778819,5878600000,..
2011,YR2011,Equatorial Guinea,GNQ,986853,4.477741442,17378783932,7747964358,16038364889,..
2011,YR2011,Eritrea,ERI,3213972,1.363875294,1727482208,546421012.3,374897684.6,..
2011,YR2011,Estonia,EST,1327439,-0.303582824,21159587907,17051803561,20077890483,..
2011,YR2011,Eswatini,SWZ,1072032,0.673417714,4538528100,2170946402,1678871397,..
2011,YR2011,Ethiopia,ETH,90139927,2.812610345,33279878090,..,5331910670,..
2011,YR2011,Faroe Islands,FRO,47823,0.018821168,..,..,1260249222,..
2011,YR2011,Fiji,FJI,863449,0.421409494,3225464092,..,2237564131,..
2011,YR2011,Finland,FIN,5388272,0.463558707,2.55529E+11,98052101695,1.07071E+11,..
2011,YR2011,France,FRA,65342780,0.483658695,2.70055E+12,7.85346E+11,8.1325E+11,..
2011,YR2011,French Polynesia,PYF,267698,0.465410564,..,..,..,..
2011,YR2011,Gabon,GAB,1684635,3.657047821,15391860684,5092141850,11243840799,..
2011,YR2011,"Gambia, The",GMB,1848147,3.018401286,1417815865,405627041.4,237666106.6,..
2011,YR2011,Georgia,GEO,3756441,-0.80216404,13149524980,7071879300,5240438779,..
2011,YR2011,Germany,DEU,80274983,-1.853714629,3.52967E+12,1.35976E+12,1.68712E+12,..
2011,YR2011,Ghana,GHA,25387710,2.424369788,36720063513,20702233605,14529869986,..
2011,YR2011,Gibraltar,GIB,33612,0.080360735,..,..,..,..
2011,YR2011,Greece,GRC,11104899,-0.147951277,2.72022E+11,83293148444,73490370349,..
2011,YR2011,Greenland,GRL,56890,-0.026363197,2490727405,2257178926,1020042096,..
2011,YR2011,Grenada,GRD,106796,0.528567764,776911332,..,196181925.9,..
2011,YR2011,Guam,GUM,159692,0.155419664,4901017210,2812510582,928000000,..
2011,YR2011,Guatemala,GTM,14521515,1.819487756,43058516761,16060454268,12688288797,..
2011,YR2011,Guinea,GIN,10420471,2.215186971,7238091621,3530428788,2212106789,..
2011,YR2011,Guinea-Bissau,GNB,1562989,2.618127055,918589222.8,297732992.3,282367523.2,..
2011,YR2011,Guyana,GUY,752028,0.345263366,3611297765,..,..,..
2011,YR2011,Haiti,HTI,10100320,1.506269837,12379266072,4199796403,1311687529,..
2011,YR2011,Honduras,HND,8480671,1.943145198,16446892853,11364579418,9077897775,..
2011,YR2011,"Hong Kong SAR, China",HKG,7071600,0.672543292,2.39646E+11,4.81851E+11,5.28967E+11,..
2011,YR2011,Hungary,HUN,9971727,-0.283360436,1.34472E+11,1.04548E+11,1.22181E+11,..
2011,YR2011,Iceland,ISL,319014,0.305468368,13941164773,6151866819,8301011806,..
2011,YR2011,India,IND,1250288729,1.28857558,1.76344E+12,5.41822E+11,4.47384E+11,..
2011,YR2011,Indonesia,IDN,245116206,1.347997889,8.01682E+11,1.94581E+11,2.35095E+11,..
2011,YR2011,"Iran, Islamic Rep.",IRN,74634956,1.175824658,4.99687E+11,85527754686,1.48867E+11,..
2011,YR2011,Iraq,IRQ,30725300,3.252703811,1.4891E+11,41344801181,82505400000,..
2011,YR2011,Ireland,IRL,4580084,0.436072439,2.22912E+11,1.97112E+11,2.46475E+11,..
2011,YR2011,Isle of Man,IMN,84886,0.034169303,6038581242,..,..,..
2011,YR2011,Israel,ISR,7765800,1.848077862,2.45189E+11,85494019457,92517058963,..
2011,YR2011,Italy,ITA,59379449,0.171978291,2.14911E+12,5.77974E+11,6.15914E+11,..
2011,YR2011,Jamaica,JAM,2825929,0.548898908,13449322261,6862488258,4386641597,..
2011,YR2011,Japan,JPN,127833000,-0.185226486,5.69352E+12,8.18774E+11,9.19001E+11,..
2011,YR2011,Jordan,JOR,7663131,5.382885713,27876505262,17530830831,13743802817,..
2011,YR2011,Kazakhstan,KAZ,16557201,1.431506409,1.59003E+11,45496609453,89503257382,..
2011,YR2011,Kenya,KEN,43178257,2.693732572,42443399231,15205555873,9072837988,..
2011,YR2011,Kiribati,KIR,104728,1.734651379,158610338.3,137807918.8,25804022.69,..
2011,YR2011,"Korea, Dem. People’s Rep.",PRK,24673385,0.506069264,..,..,..,..
2011,YR2011,"Korea, Rep.",KOR,49936638,0.768971759,1.18623E+12,5.80318E+11,6.68441E+11,..
2011,YR2011,Kosovo,XKX,1791000,0.859067492,6091210430,3353175121,1583658129,..
2011,YR2011,Kuwait,KWT,3168060,5.721612386,1.26532E+11,36845429170,1.12775E+11,..
2011,YR2011,Kyrgyz Republic,KGZ,5514600,1.216890729,5079922897,4500492774,3380167259,..
2011,YR2011,Lao PDR,LAO,6347567,1.562373505,7700771123,4117926890,3529720000,..
2011,YR2011,Latvia,LVA,2059709,-1.820767002,25422168166,16284622429,16566117121,..
2011,YR2011,Lebanon,LBN,5202343,4.910333173,38777346378,22394031702,14518739635,..
2011,YR2011,Lesotho,LSO,2003787,0.410365414,2391062402,2480825419,1230967658,..
2011,YR2011,Liberia,LBR,4017443,3.188794759,2161851301,1966192989,522939000,..
2011,YR2011,Libya,LBY,6247439,0.799933426,28357141373,13390365429,19025486032,..
2011,YR2011,Liechtenstein,LIE,36293,0.827262731,..,..,..,..
2011,YR2011,Lithuania,LTU,3028115,-2.258463899,39381259649,27972955849,31763182681,..
2011,YR2011,Luxembourg,LUX,518347,2.222660503,54563667056,79389605052,1.06802E+11,..
2011,YR2011,"Macao SAR, China",MAC,550832,2.316432195,34218795492,11202861100,33286149011,..
2011,YR2011,Madagascar,MDG,21743967,2.761889589,10140281078,3684775053,2624531678,..
2011,YR2011,Malawi,MWI,14962112,2.864435231,7297481088,2102245581,1663004623,..
2011,YR2011,Malaysia,MYS,28650955,1.55799095,2.68517E+11,1.92526E+11,2.5402E+11,..
2011,YR2011,Maldives,MDV,380495,3.95667434,2809898201,..,..,..
2011,YR2011,Mali,MLI,15514591,3.044593573,11032624437,3964184713,2953283820,..
2011,YR2011,Malta,MLT,416268,0.423700885,9078134550,14151416839,15478783100,..
2011,YR2011,Marshall Islands,MHL,56531,0.292302041,160938502.2,164811510.6,88380600,..
2011,YR2011,Mauritania,MRT,3598648,2.945519925,5863763325,3064970683,3394684254,..
2011,YR2011,Mauritius,MUS,1252404,0.160140421,10411574172,6611926961,6040723194,..
2011,YR2011,Mexico,MEX,115695473,1.394792539,1.09655E+12,3.47041E+11,3.66385E+11,..
2011,YR2011,"Micronesia, Fed. Sts.",FSM,103450,0.522386716,306412384.6,..,76935900,..
2011,YR2011,Moldova,MDA,2859833,-0.057818827,7380775145,5130119974,2738071405,..
2011,YR2011,Monaco,MCO,36024,1.150272329,5743359406,..,..,..
2011,YR2011,Mongolia,MNG,2770362,1.83843533,8432599136,6092700552,5470718738,..
2011,YR2011,Montenegro,MNE,620079,0.105041772,4276683011,2608121198,1924575024,..
2011,YR2011,Morocco,MAR,32781850,1.346536709,98106615022,43735684086,35175589315,..
2011,YR2011,Mozambique,MOZ,24187487,2.749233949,11928323142,5937064851,4328595643,..
2011,YR2011,Myanmar,MMR,50990615,0.767385401,52310879191,7564349883,59656394.94,..
2011,YR2011,Namibia,NAM,2156701,1.769492384,11841888118,6785036970,5703130110,..
2011,YR2011,Nauru,NRU,10057,0.518394143,52320972.43,..,40421965.89,..
2011,YR2011,Nepal,NPL,27041437,0.10443136,16550239852,5552467462,1684070416,..
2011,YR2011,Netherlands,NLD,16693074,0.466428782,8.59687E+11,5.42708E+11,6.82613E+11,..
2011,YR2011,New Caledonia,NCL,254350,1.825085374,..,..,..,..
2011,YR2011,New Zealand,NZL,4384000,0.762479795,1.50078E+11,43687104124,51152198482,..
